POINT_X,POINT_Y,SLOPE,TWI,ASPECT,ECA_SHALLOW,NDVI,CWSI
209866.7853,626285.5905,2.9575,6.3794,334,51.3741,0.4872,NA
209860.8069,626285.5342,2.9814,6.3246,333,49.476,0.3984,NA
209848.0185,626285.5378,4.0253,5.6553,328,42.711,0.4217,NA
209854.7682,626285.287,3.6635,5.3637,330,45.0818,0.4881,0.292
209862.1523,626284.8039,2.9419,6.4359,334,49.0148,0.4464,1.5469
209856.0621,626284.5847,3.5092,5.2768,333,45.5621,0.3469,NA
209849.2535,626284.8673,3.8583,5.6429,329,42.2483,0.33,1.1593
209842.4247,626285.1609,4.3359,5.5106,335,43.0502,0.4244,0.7266
209843.6085,626284.5183,4.4052,5.4142,337,41.9244,0.4417,1.1008
209850.4885,626284.1969,3.7547,5.5516,330,42.1164,0.4574,NA
209863.4978,626284.0735,2.8921,6.4545,334,48.8465,0.5416,NA
209857.3559,626283.8822,3.5302,5.3649,336,45.8213,0.3579,NA
209851.7234,626283.5265,3.8013,5.4336,331,42.1952,0.3568,NA
209844.7923,626283.8757,4.3258,5.4633,335,41.5725,0.3697,0.6488
209864.8431,626283.343,2.8295,6.4358,332,48.6036,0.4391,NA
209858.6498,626283.1799,3.5015,5.5489,341,46.0273,0.5434,NA
209866.1885,626282.6127,2.8569,6.3849,331,48.3129,0.5184,0.718
209859.9436,626282.4775,3.1699,5.6216,345,45.7832,0.4471,0.8705
209852.9583,626282.8561,3.8746,5.3037,330,42.0482,0.4355,0.9653
209854.1932,626282.1856,4.067,5.1178,332,42.3629,0.4057,NA
209867.5339,626281.8823,2.9323,6.2838,330,47.8161,0.4517,NA
209861.2375,626281.7751,3.0169,5.6898,343,45.8679,0.5119,0.7815
209862.5314,626281.0727,2.9946,6.1324,343,45.8636,0.4678,NA
209863.8253,626280.3703,2.9364,6.1129,340,45.5609,0.5159,0.7046
209865.119,626279.6679,3.0457,6.0297,339,45.4626,0.4692,0.7437
209866.4314,626278.9555,3.0009,9.0253,335,45.3199,0.4709,NA
209869.0472,626359.4608,6.1657,5.7082,231,23.1193,0.305,3.7945
209876.819,626355.1831,6.8931,5.4369,223,22.2628,0.2116,2.6344
209878.1841,626354.4421,6.8762,5.5199,224,22.0662,0.3258,1.8317
209880.914,626352.96,6.8847,5.3713,224,21.3606,0.2017,NA
209882.2789,626352.219,6.7361,5.308,223,21.0507,0.2725,NA
209875.3569,626352.5633,6.8825,5.5928,223,22.4692,0.4668,1.5229
209876.6752,626351.8476,6.9049,5.5755,224,22.2942,0.4211,1.452
209883.644,626351.478,6.5842,5.3122,220,20.7937,0.2368,NA
209877.9934,626351.132,6.9669,5.5009,224,21.9514,0.3765,1.8288
209885.0089,626350.737,6.4649,5.4141,217,20.6938,0.2223,2.7075
209879.3117,626350.4163,7.1058,5.3921,223,21.6215,0.2922,NA
209886.3739,626349.996,6.236,5.4429,218,20.5266,0.3809,3.0991
209873.9506,626349.8818,7.2329,5.6195,222,22.8159,0.3351,NA
209887.739,626349.25490000006,6.1307,5.4185,217,20.3967,0.3807,2.774
209881.9483,626348.985,7.1162,5.3022,222,21.2165,0.3092,1.6678
209875.2755,626349.1625,7.3802,5.5238,221,22.4933,0.2921,NA
209889.1039,626348.5139,6.0845,5.4737,214,20.2816,0.2646,2.6858
209883.2665,626348.2694,6.905,5.3499,220,21.0136,0.2784,NA
209876.6005,626348.4433,7.5073,5.4378,221,22.3515,0.2857,NA
209877.9253,626347.724,7.4324,5.3941,221,22.0542,0.3345,NA
209884.5848,626347.5537,6.8758,5.4195,219,20.8636,0.306,NA
209891.8339,626347.0319,6.4974,5.6936,215,20.1107,0.3476,NA
209885.9031,626346.8381,6.4085,5.4438,219,20.8442,0.3226,NA
209879.2502,626347.0048,7.4684,5.3631,221,21.8003,0.2715,1.6899
209873.846,626346.5164,7.6897,5.6173,220,23.0163,0.3684,1.7692
209887.2213,626346.1224,6.2949,5.4236,217,20.7518,0.3711,1.5612
209880.5752,626346.2855,7.5439,5.367,221,21.7383,0.3212,1.504
209881.9001,626345.5663,7.5427,5.4289,221,21.4727,0.2561,2.2045
209875.1582,626345.804,7.8284,5.5303,221,22.9069,0.3285,1.5622
209888.5396,626345.4068,6.1883,5.6581,215,20.6654,0.3275,2.0768
209889.8579,626344.6911,6.0109,5.9238,216,20.5639,0.2923,NA
209876.4704,626345.0916,7.6016,5.4724,222,22.6339,0.3836,1.3464
209871.2321,626344.5619,5.1546,6.2654,226,24.0933,0.3126,NA
209877.7827,626344.3793,7.3366,5.5311,222,22.4074,0.4212,1.1713
209891.1762,626343.9755,5.9454,6.0147,217,20.5554,0.3159,NA
209884.5499,626344.1278,7.1187,5.4652,222,21.2589,0.273,2.5476
209885.8747,626343.4085,6.9648,5.4943,222,21.2952,0.3619,1.6924
209879.095,626343.6669,7.2248,5.5888,222,22.2379,0.3696,1.1774
209892.4944,626343.2598,5.9527,6.0478,219,20.298,0.447,NA
209873.9064,626343.1101,5.7185,6.0735,228,23.5576,0.257,NA
209887.1995,626342.6893,6.4601,8.3944,218,21.2395,0.3902,NA
209880.4072,626342.9545,7.3516,7.2253,222,22.2558,0.3746,NA
209875.2436,626342.3841,5.9144,9.9241,229,23.5237,0.3812,NA
209881.7195,626342.2421,7.3516,5.5956,223,22.1788,0.3717,1.3016
209869.4555,626342.2054,3.8273,6.6549,238,24.9072,0.3819,NA
209888.5245,626341.97,6.2712,6.0133,217,21.1756,0.3543,NA
209889.8494,626341.2509,6.2647,6.055,218,21.0892,0.3297,NA
209883.0317,626341.5297,7.3528,5.5502,224,22.1396,0.3586,NA
209876.5808,626341.6583,5.5422,5.9547,228,23.3532,0.3616,NA
209877.918,626340.9323,5.8788,5.8991,225,23.2459,0.3182,0.9939
209891.1743,626340.5315,6.3548,6.0313,218,21.119,0.376,1.4588
209884.344,626340.8173,7.1958,5.5182,223,22.2354,0.3899,1.3619
209872.1622,626340.736,3.3847,6.6182,239,24.6211,0.4412,NA
209892.4992,626339.8122,6.415,5.962,219,20.99,0.3547,1.4871
209873.5156,626340.0012,3.7642,6.4704,237,24.4232,0.3791,1.1338
209886.9685,626339.3926,6.7426,5.9575,218,22.2038,0.33,1.0313
209880.5922,626339.4805,5.611,6.0939,227,22.9433,0.248,1.6042
209874.8691,626339.2666,3.6986,6.5197,237,24.288,0.4041,NA
209868.1857,626339.4821,3.9095,6.5654,241,25.7837,0.3948,NA
209881.9294,626338.7547,5.3897,6.145,230,23.0696,0.3269,NA
209869.5265,626338.7541,3.8529,6.4573,239,25.5647,0.4019,1.0898
209888.2808,626338.6802,6.6129,6.1032,218,22.1661,0.3305,1.3862
209876.2225,626338.5318,3.7203,6.6546,237,24.2232,0.365,1.2052
209883.2666,626338.0287,6.2294,6.0226,227,23.0895,0.2982,NA
209870.8672,626338.0264,3.679,6.4897,239,25.3626,0.4878,NA
209889.593,626337.9678,6.6342,6.0468,218,22.0201,0.3405,NA
209877.5758,626337.7972,3.4977,6.6304,239,24.2215,0.374,1.1727
209884.6037,626337.3029,5.7305,6.1984,227,23.1104,0.3719,NA
209878.9292,626337.0624,3.593,6.7501,237,24.383,0.397,NA
209872.208,626337.2984,3.6178,6.5995,238,25.3822,0.3845,NA
209885.9409,626336.5769,5.3408,6.5132,223,23.1186,0.3351,NA
209873.5488,626336.5707,3.4636,6.7752,239,25.2804,0.3941,NA
209887.2781,626335.851,4.7555,6.5382,228,23.2594,0.3626,1.4875
209880.2826,626336.3277,3.6973,6.8149,239,24.4521,0.3794,NA
209874.8896,626335.8427,3.5161,6.8141,240,25.2553,0.4551,NA
209868.1904,626335.963,3.6965,6.6122,241,26.6618,0.4164,0.9989
209888.6152,626335.1251,5.0417,6.7862,228,23.237,0.3729,NA
209876.2303,626335.115,3.4161,6.8567,243,25.3008,0.3963,NA
209869.5109,626335.2462,3.8024,6.7714,239,26.5036,0.439,NA
209882.9892,626334.8583,3.7122,6.8314,241,24.6044,0.409,1.4446
209889.9524,626334.3992,4.703,7.0378,237,23.1934,0.2195,NA
209870.8316,626334.5292,3.7439,6.8847,240,26.4023,0.413,NA
209884.3426,626334.1235,3.802,7.1186,239,24.4678,0.3794,NA
209872.1522,626333.8124,3.6918,6.8732,241,26.4993,0.4025,NA
209891.2896,626333.6733,4.3957,7.1141,246,23.1332,0.2401,NA
209885.6961,626333.3889,3.5835,7.4597,242,24.5046,0.4462,1.36
209892.6267,626332.9474,4.2465,6.9273,251,23.2525,0.2526,NA
209880.2526,626332.9313,3.2623,7.0928,241,25.7553,0.5087,0.7582
209873.4728,626333.0954,3.692,6.9327,242,26.5327,0.4025,1.5053
209867.8904,626332.6786,3.2942,7.137,246,27.4339,0.4997,0.76
209881.5933,626332.2035,3.329,7.3779,242,25.8811,0.3982,NA
209874.7933,626332.3785,3.6603,6.9738,243,26.6431,0.4403,0.7993
209888.4028,626331.9195,3.8198,7.4093,253,24.4976,0.3151,1.0475
209876.114,626331.6616,3.6123,7.0714,243,26.8112,0.4197,NA
209889.7562,626331.1847,3.9248,7.0975,254,24.4597,0.4125,1.0991
209882.9341,626331.4756,3.4584,7.5096,242,25.9815,0.4295,0.9653
209870.6,626331.2077,3.3509,7.2032,244,27.4515,0.3173,NA
209884.2749,626330.7477,3.5817,7.505,245,26.1995,0.4031,NA
209871.9547,626330.4722,3.378,7.2514,245,27.4989,0.3462,NA
209885.6156,626330.0199,3.7,7.371,248,26.2533,0.4609,NA
209878.7552,626330.2278,3.4492,7.4208,241,27.2826,0.389,NA
209880.0757,626329.5109,3.3718,7.6031,241,27.4874,0.4103,1.1459
209886.9564,626329.292,3.8536,7.1454,252,26.2742,0.4947,NA
209874.6641,626329.0013,3.4334,7.337,246,27.8337,0.3667,1.3305
209867.9709,626329.3276,3.1693,7.2527,246,28.5889,0.3612,1.255
209888.2972,626328.5641,3.9789,6.9463,254,26.2666,0.4651,0.7609
209881.3963,626328.7939,3.4109,7.6161,243,27.3045,0.3815,NA
209869.3178,626328.5965,3.1445,7.3956,244,28.5963,0.3709,NA
209889.638,626327.8363,4.0685,6.8413,255,26.445,0.4748,NA
209870.6648,626327.8652,3.3091,7.4155,245,28.7813,0.442,0.7314
209884.0375,626327.3601,3.7628,7.2921,249,27.686,0.4481,1.5751
209877.3737,626327.5304,3.2873,7.6504,244,28.3814,0.3643,1.2592
209890.9787,626327.1084,4.002,6.8014,253,26.4105,0.4769,NA
209878.7283,626326.7951,3.2235,7.7108,244,28.6585,0.3796,1.1163
209872.0116,626327.1341,3.4168,7.4764,247,28.9346,0.3773,NA
209885.3581,626326.6433,3.8736,7.1043,251,27.7773,0.3809,1.5916
209892.3195,626326.3806,4.0057,6.8633,253,26.3687,0.4778,NA
209873.3585,626326.4029,3.372,7.5823,247,29.1684,0.4078,0.9426
209886.6787,626325.9263,3.9396,6.9406,253,28.0156,0.399,NA
209880.0831,626326.0597,3.2876,7.6597,247,28.9249,0.3122,1.3022
209874.7053,626325.6717,3.323,7.713,247,29.4619,0.431,1.156
209867.823,626325.9365,2.965,7.706,248,29.7938,0.3008,2.1675
209887.9993,626325.2094,4.0613,6.8912,253,28.0694,0.3759,NA
209881.4378,626325.3243,3.3571,7.4136,249,29.1715,0.3792,0.8929
209869.1785,626325.2006,2.8225,7.936,251,29.8724,0.2903,1.892
209876.0522,626324.9405,3.2561,7.7152,247,29.792,0.3519,NA
209882.7924,626324.5888,3.4507,7.2842,252,29.4868,0.3366,NA
209889.3199,626324.4925,4.1162,6.9192,253,28.0979,0.4356,NA
209877.3991,626324.2093,3.2229,7.7052,248,29.7789,0.3857,2.1785
209870.5338,626324.4648,3.1805,7.9224,250,30.1363,0.2463,2.3651
209890.6405,626323.7756,4.0596,6.8865,253,28.106,0.3992,NA
209884.1472,626323.8534,3.6636,7.2105,255,29.7102,0.2921,1.5893
209878.746,626323.4782,3.231,7.5233,249,30.1209,0.3973,NA
209871.8892,626323.729,3.2077,7.9406,252,30.3612,0.3194,2.2914
209891.9611,626323.0587,3.9365,6.8815,253,28.343,0.3592,NA
209885.502,626323.1179,3.7301,7.0851,257,29.9124,0.3021,NA
209873.2447,626322.9932,3.1423,7.8352,254,30.6589,0.2879,NA
209886.8568,626322.3825,3.7572,7.0344,257,30.0906,0.2401,1.9554
209880.0929,626322.7471,3.3299,7.4033,251,30.461,0.4252,0.6201
209867.9629,626322.5003,2.3133,8.82,267,31.8995,0.4956,NA
209881.4398,626322.0157,3.4819,7.2713,254,30.7958,0.3977,0.6138
209888.2114,626321.647,3.809,6.9341,257,30.4235,0.2373,2.3239
209882.7866,626321.2846,3.6508,7.0918,256,31.1815,0.5095,0.7989
209875.9554,626321.5216,2.9989,7.7681,250,31.412,0.36,NA
209869.3238,626321.7615,2.2211,8.8437,271,32.0742,0.4855,0.7663
209889.5662,626320.9116,3.7949,6.8561,256,30.5729,0.2925,1.9584
209870.6849,626321.0226,2.4457,8.4868,272,32.4686,0.5057,0.89
209877.3109,626320.7858,3.1568,7.6518,252,31.8032,0.3852,1.816
209890.9209,626320.1761,3.816,6.7233,256,30.6881,0.2703,NA
209884.1336,626320.5534,3.6928,6.916,258,31.5191,0.422,1.3781
209872.046,626320.2838,2.4644,8.3959,275,32.7664,0.4343,NA
209885.4805,626319.8223,3.7034,6.9173,257,31.8465,0.398,NA
209878.6663,626320.05,3.1761,7.3873,254,32.2077,0.2745,2.5947
209873.407,626319.5449,2.5056,8.268,266,33.1098,0.4245,NA
209892.2755,626319.4407,3.7525,6.5566,257,30.7718,0.2338,NA
209886.8272,626319.0911,3.7364,6.8247,257,32.1522,0.4341,NA
209880.0216,626319.3141,3.1555,7.2442,256,32.6239,0.278,NA
209867.8117,626319.2046,2.1407,8.5076,283,34.306,0.4436,NA
209874.768,626318.8061,2.3353,8.1489,269,33.4751,0.4574,0.8066
209881.3771,626318.5784,3.5041,7.1333,254,33.0523,0.3034,NA
209888.1743,626318.3598,3.7217,6.6422,258,32.5665,0.4242,1.0902
209876.129,626318.0672,2.2701,8.0634,274,33.8483,0.4986,NA
209869.1514,626318.4773,2.2163,8.3077,285,34.7905,0.4042,1.508
209882.7325,626317.8425,3.6669,6.8669,255,33.5111,0.3034,NA
209889.5211,626317.6287,3.7091,6.3676,258,32.8234,0.3471,NA
209890.8679,626316.8975,3.6924,6.3457,257,33.0195,0.3559,1.2419
209884.0879,626317.1068,3.9272,6.6646,255,33.9568,0.3065,NA
209871.8307,626317.0228,2.2406,8.2321,287,35.395,0.3598,NA
209878.851,626316.5895,2.5646,7.5573,268,34.1571,0.4817,0.8373
209892.2148,626316.1663,3.7166,6.2407,255,33.1495,0.3762,1.8414
209885.4433,626316.3709,3.8825,6.3626,253,34.3933,0.3033,2.8582
209873.1703,626316.2956,2.2231,8.0884,287,35.7034,0.3821,1.4073
209880.2121,626315.8506,2.6714,7.3772,263,34.5617,0.4594,1.3915
209886.7987,626315.6351,3.8542,6.2618,252,34.7948,0.2591,NA
209874.51,626315.5683,2.1455,8.046,288,35.9881,0.3571,NA
209868.6094,626315.3223,2.4731,7.7568,278,38.1744,0.5302,NA
209888.1541,626314.8993,4.0166,6.2027,250,35.2211,0.2388,2.64
209881.5731,626315.1117,2.7088,7.0479,264,34.9834,0.4583,1.1521
209875.8497,626314.8411,2.1046,8.0345,288,36.4562,0.38,NA
209869.9564,626314.5909,2.4455,7.8492,278,38.4685,0.3731,NA
209882.9342,626314.3729,2.8469,6.8561,266,35.4179,0.5048,0.5261
209884.2952,626313.634,3.0653,6.7822,260,35.8645,0.4583,0.6056
209877.1892,626314.1138,2.0515,8.0475,287,36.6797,0.4516,NA
209871.3034,626313.8597,2.3893,7.8808,281,39.06,0.6304,0.201
209890.8649,626313.4277,4.0257,6.0401,249,35.6945,0.291,NA
209878.5289,626313.3866,2.0141,8.0087,288,36.894,0.4609,1.0177
209885.6562,626312.8952,3.2474,6.4876,255,36.2715,0.3922,1.1206
209872.6505,626313.1284,2.3364,7.9403,285,39.2292,0.5123,NA
209892.2203,626312.6919,4.0493,6.0391,247,35.7647,0.3131,NA
209879.8686,626312.6593,2.0193,8.0178,289,37.1195,0.4682,1.0019
209873.9976,626312.3972,2.271,7.9945,286,39.305,0.4278,NA
209887.0173,626312.1563,3.4702,6.5498,250,36.6254,0.4867,NA
209881.2083,626311.9321,2.1777,7.8867,283,37.4811,0.4618,NA
209875.3445,626311.6659,2.1038,8.081,288,39.3008,0.4734,NA
209868.8837,626311.7031,2.648,8.4254,282,43.4292,0.4306,0.9941
209888.3782,626311.4175,3.5897,6.6123,252,36.8893,0.47,NA
209882.5478,626311.2048,2.1754,7.7343,282,37.7058,0.4493,1.339
209889.7393,626310.6786,3.6303,8.334,254,37.0359,0.4841,NA
209876.6917,626310.9347,2.0518,6.8194,289,39.6255,0.4727,0.6493
209870.2456,626310.9638,2.6875,6.961,282,43.5387,0.4578,NA
209878.0387,626310.2033,2.0091,8.1346,289,39.5179,0.3682,1.6424
209871.6077,626310.2243,2.5692,8.2129,285,43.4624,0.49370000000000003,0.5302
209891.1003,626309.9398,3.8643,6.3373,248,37.2152,0.4303,NA
209885.2272,626309.7503,2.1283,8.1265,277,37.8151,0.439,1.0497
209879.3858,626309.4721,1.974,8.1774,288,39.4175,0.4122,NA
209872.9697,626309.485,2.4273,8.3252,287,43.8196,0.5025,0.5161
209886.5667,626309.0231,2.275,7.6449,273,38.0782,0.5219,0.7744
209887.9064,626308.2958,2.611,7.7644,270,38.2054,0.4363,NA
209880.7328,626308.7408,1.9361,8.2448,285,39.3478,0.4787,1.3339
209874.3316,626308.7456,2.1347,8.4753,288,43.4474,0.5056,0.7343
209868.8758,626308.3187,2.6998,8.7337,293,47.914,0.4145,1.3364
209882.0799,626308.0096,1.9702,8.3002,286,39.5317,0.4384,1.4213
209875.6937,626308.0062,2.0573,8.3627,288,42.9694,0.3996,NA
209870.2396,626307.5784,2.6605,8.7252,293,47.7029,0.4075,1.012
209889.2461,626307.5685,2.5805,7.8818,271,38.2252,0.5503,0.7628
209883.4269,626307.2783,2.0027,8.3144,286,39.4757,0.4781,NA
209877.0557,626307.2668,1.9524,8.4897,287,42.4497,0.4861,0.6747
209890.5858,626306.8412,2.4226,7.4591,271,38.1283,0.4782,NA
209891.9253,626306.1139,2.6509,7.716,260,38.1137,0.6702,0.9813
209884.7741,626306.547,2.0635,8.2634,287,39.429,0.4207,NA
209871.6032,626306.8381,2.3937,8.6692,291,47.2388,0.5023,NA
209872.9668,626306.0978,2.2608,8.8289,291,47.3465,0.4787,NA
209886.121,626305.8157,2.1179,8.2753,288,39.3574,0.4037,NA
209887.4681,626305.0845,2.1135,8.2686,287,39.2314,0.3782,NA
209879.7797,626305.788,1.8357,8.4171,285,41.9551,0.4225,NA
209881.1417,626305.0486,2.0417,8.428,282,41.5022,0.4262,0.8318
209874.3305,626305.3576,2.034,8.9472,291,46.561,0.4424,0.8613
209868.6278,626305.099,2.6042,8.7136,295,52.8584,0.5153,NA
209888.8152,626304.3531,2.0939,8.2617,284,39.2187,0.3962,1.1727
209882.5038,626304.3092,2.1147,8.2486,283,41.1193,0.4901,0.9061
209875.6942,626304.6172,1.9034,9.0472,292,45.6931,0.4533,1.3606
209869.9716,626304.3695,2.4857,8.7232,294,52.1665,0.4976,NA
209877.0579,626303.8769,1.7985,9.0661,293,44.82,0.5044,NA
209890.1622,626303.6219,2.0837,8.2367,283,38.9748,0.4841,NA
209883.8658,626303.5699,2.1452,8.2723,283,40.7912,0.4666,0.8666
209871.3154,626303.6399,2.1995,8.7621,293,51.3535,0.4797,NA
209891.5092,626302.8906,2.1263,8.1473,283,38.5807,0.4447,NA
209885.2277,626302.8304,2.108,8.1963,281,40.4866,0.4009,NA
209878.4215,626303.1367,1.7587,9.0911,291,44.0006,0.5454,NA
209879.7852,626302.3964,1.808,9.1288,291,43.8586,0.5633,0.739
209886.5898,626302.0911,2.0622,8.2936,281,40.4491,0.4688,0.936
209881.1488,626301.656,1.9663,9.1792,287,43.1557,0.5248,0.3831
209868.4137,626301.8434,2.3936,8.6442,289,55.7307,0.5131,0.4224
209887.9518,626301.3516,2.041,8.4683,280,39.9296,0.4941,0.8205
209875.3468,626301.4514,1.8112,9.0764,290,48.0833,0.529,0.3449
209869.7358,626301.1256,2.2808,8.7718,289,55.5324,0.5512,0.103
209889.3137,626300.6123,2.0682,8.6221,279,39.6178,0.4798,0.3733
209882.5126,626300.9159,1.985,8.9443,286,42.5503,0.5794,NA
209883.8761,626300.1755,2.0044,9.1176,284,42.0264,0.5477,NA
209878.0345,626299.9924,1.7186,9.3381,286,46.6878,0.5028,0.8758
209871.0579,626300.4079,2.0915,8.9439,286,54.4165,0.4969,0.2574
209872.3801,626299.6901,1.911,9.1379,282,53.1587,0.4781,NA
209885.2398,626299.4352,1.9564,9.2751,283,41.559,0.4631,0.6352
209892.0378,626299.1335,2.0968,8.6795,277,39.0428,0.388,1.453
209879.3783,626299.2629,1.7726,9.4282,287,45.7045,0.4352,NA
209886.6034,626298.6949,1.9794,9.24,284,41.4873,0.5192,0.2295
209873.7023,626298.9724,1.8313,9.1925,278,52.7197,0.5108,0.1891
209868.0899,626298.4453,2.3547,9.4627,278,58.0537,0.4166,NA
209882.0658,626297.8038,1.9842,9.4568,285,44.6645,0.4588,1.4217
209875.0243,626298.2546,1.796,9.4042,279,51.4084,0.4723,0.0879
209876.3465,626297.5369,1.7751,9.6668,277,49.7178,0.496,0.3469
209869.4145,626297.7267,2.0711,9.8774,274,57.0194,0.4469,NA
209889.3307,626297.2143,2.0409,9.1446,282,40.7398,0.4327,NA
209890.6944,626296.4741,2.0139,9.1123,283,40.4961,0.4395,1.2223
209883.4097,626297.0742,2.0241,9.5009,285,43.9594,0.4323,NA
209884.7536,626296.3447,1.9761,9.6088,287,43.3546,0.5011,0.6294
209870.7391,626297.0081,1.9393,9.8854,272,55.8278,0.4586,NA
209872.0636,626296.2897,1.8902,10.3946,272,55.3072,0.5158,0.9822
209892.0581,626295.7338,2.0045,9.187,282,40.3876,0.4667,NA
209886.0973,626295.6152,1.9094,9.82,286,42.8478,0.5171,NA
209880.3129,626295.3836,1.9829,10.1168,277,47.2352,0.4366,0.9623
209868.1737,626295.1881,2.0595,11.0187,279,58.2595,0.4644,NA
209887.4412,626294.8858,1.9279,5.7397,284,42.8335,0.4685,1.0662
209869.5039,626294.4661,1.9542,4.9383,274,57.2469,0.4901,0.5557
209890.1288,626293.4267,1.9498,10.1864,282,42.3594,0.4415,0.7868
209882.9572,626293.9481,2.1123,10.1753,275,45.6201,0.5063,0.3082
209884.2793,626293.2303,2.0671,10.546,274,45.5093,0.4019,NA
209877.3619,626293.4153,1.8245,11.3254,277,51.1391,0.5225,NA
209872.1642,626293.0221,1.9463,11.2265,286,55.6279,0.4905,0.5599
209891.4726,626292.6971,1.9114,10.4033,282,42.3934,0.4784,NA
209885.6015,626292.5126,2.0135,10.8735,276,44.9745,0.4092,0.7507
209878.6864,626292.6967,1.8876,11.3296,281,50.0781,0.5989,NA
209873.4945,626292.3001,1.903,10.9584,284,54.4814,0.454,0.3045
209892.8164,626291.9677,1.9479,10.2652,280,42.6293,0.3949,NA
209867.782,626291.8765,2.0703,10.1747,310,56.9811,0.4156,NA
209881.3354,626291.2597,2.0403,11.1968,292,48.8436,0.4459,NA
209869.1003,626291.1609,2.2334,8.9985,316,56.3099,0.4347,1.2647
209876.1548,626290.8561,2.0439,10.4106,301,52.278,0.5044,0.238
209882.66,626290.5411,2.0427,10.8418,289,48.0938,0.4387,NA
209877.485,626290.1341,2.2169,9.6748,308,51.7942,0.4164,0.8263
209870.4185,626290.4452,2.206,7.9177,311,55.4173,0.4281,NA
209883.9845,626289.8225,2.1994,10.9441,294,47.5098,0.5044,0.4749
209871.7368,626289.7296,2.3451,7.1433,316,54.4979,0.5605,NA
209878.8153,626289.4121,2.1845,8.4368,307,50.837,0.4532,0.7021
209873.0551,626289.0139,2.4887,7.1898,321,53.5733,0.3605,NA
209880.1454,626288.6902,2.2684,7.216,313,49.9791,0.4534,0.4559
209867.8521,626288.4249,2.653,6.7373,329,54.6295,0.4808,1.0837
209886.6336,626288.3854,2.3729,9.4359,309,47.211,0.498,NA
209881.4756,626287.9681,2.4348,7.8755,318,49.2528,0.3668,0.6772
209874.3734,626288.2983,2.6651,6.8561,323,52.9443,0.4188,NA
209887.9582,626287.6669,2.1148,8.0971,308,46.7321,0.4413,0.8279
209869.1703,626287.7092,2.8034,6.6255,331,53.9041,0.5158,NA
209882.8058,626287.2462,2.6632,6.7772,322,49.0259,0.4696,0.2607
209877.0099,626286.867,2.8696,6.5891,325,51.2262,0.1972,3.2682
209870.4886,626286.9936,2.8568,6.733,331,53.2172,0.528,0.4887
209884.136,626286.5241,2.707,6.3876,317,48.5914,0.4448,NA
209890.6073,626286.2298,2.508,7.536,321,47.2962,0.5274,0.524
209885.4662,626285.8022,2.7447,6.2978,321,48.3784,0.3956,NA
209878.3282,626286.1513,2.903,6.4488,328,50.6525,0.4046,NA
209871.8069,626286.2779,2.9324,6.6373,332,52.4858,0.4676,0.626
209891.9318,626285.5112,2.6062,6.4521,317,47.8551,0.4815,0.7668
209879.6464,626285.4357,2.9471,6.4249,331,50.2004,0.4575,NA
209886.7964,626285.0802,2.7417,6.1393,324,48.4042,0.4833,NA
209880.9647,626284.72,2.9281,6.3489,330,49.5786,0.4116,NA
209874.4434,626284.8466,3.0473,6.4434,329,51.1156,0.5763,NA
209868.1688,626284.8393,2.9684,6.3778,333,50.8954,0.3993,1.4509
209882.283,626284.0044,2.9581,6.3359,329,49.1224,0.4375,NA
209875.7617,626284.131,3.0825,6.334,329,50.4163,0.6186,0.3505
209877.08,626283.4153,3.1164,6.2353,329,49.7549,0.4711,1.3666
209883.6013,626283.2887,2.926,6.1698,329,48.9301,0.3912,1.3545
209870.936,626283.3371,3.0109,6.3625,333,49.8741,0.3889,NA
209884.9195,626282.5731,3.0136,6.0427,328,48.8085,0.4724,1.2155
209878.3982,626282.6997,3.0525,6.176,331,49.1647,0.3957,NA
209872.3195,626282.5861,3.0466,6.3473,333,49.3447,0.4855,NA
209892.1171,626282.1922,3.6312,5.5393,329,50.2274,0.421,0.401
209879.7165,626281.984,3.0065,6.2093,332,48.717,0.357,0.9033
209886.2378,626281.8574,3.0524,5.9627,328,48.9055,0.4221,NA
209873.703,626281.835,3.0441,6.3652,332,48.7745,0.4488,NA
209881.0348,626281.2684,2.8883,6.2025,332,48.3287,0.4848,NA
209887.5561,626281.1418,3.2713,5.7223,329,49.208,0.4232,0.9618
209875.0866,626281.0839,3.0551,6.292,330,48.2715,0.3752,NA
209868.8794,626281.152,2.9328,6.2522,330,47.5026,0.4426,0.893
209888.8744,626280.4261,3.8078,5.5139,328,49.4277,0.3919,1.3811
209882.3531,626280.5527,2.9348,6.1866,331,48.1013,0.4679,0.9831
209876.4702,626280.3328,2.9778,6.1958,328,47.7943,0.4164,NA
